text,label
@ddlovato oh I'm so happy that u r back! I missed you so much ,netral
"Eatting a popsicle, sun burnt, thinking about you and missing you already  i dont like this.",netral
@KelseyleeDotCom KELS WHATS UP???  hope things are great!,keluhan
@wadenick reboot required. ,netral
"sick of chest infection, sick of volunteers and sick of tidying. This is NOT what a Friday should be ",netral
"$160 later...I hope everyone had a fun night...Oh god, I have work in less than 2.5 hrs... until like 11 pm...     Leave me some love?",netral
@shanedawson so im thinking that &quot;a crime&quot; thing would be amazing. go for it ,keluhan
argh. history ,netral
It's raining ... ,netral
@karkaremtg Thanks for the comments on my blog! I agree the points you mentioned should have been included ,keluhan
@esmeg ya to much free time lol. that was ex dog with the pretty boy buju. did you see the orchid porn she is the love of my life ,keluhan
http://twitpic.com/6odig - I want a swimming pool ,netral
"@FrankIero Hey, that Cherry-Coke-less rock is big enough to include most of Canada.   We never get the good spinoff flavours, it sucks.",netral
Off to a prohibition party.. 20's-30's dress up. ,keluhan
I dont know. What to think. ,netral
My shoulder is burnt to all hell  ouch,netral
so tired but its to early to go to sleep ,netral
"Christ on a bike, Mary's forgetting what clouds actually look like! Also, why do Piccadilly Recs always get Chess Club releases in late? ",netral
wish dad could drop it already...  ,netral
is it time for dinner yet? i just wanna go home ,netral
It's going to be a long day!!! ,netral
@GOPMichael why do you think I live here now ,keluhan
My remix of NIN's &quot;Capital G&quot;:  http://tinyurl.com/r4nvcb  I'm really going to miss seeing Trent perform. ,netral
didn't want to leave..... ,netral
@Vickiex3 awww  said face,netral
hmmm... the apple store is down     i really need to order something,netral
Ugh. Can't sleep. ,netral
@InEveryWordISay Some are but the portions are so small. I'm always hungry. ,netral
"fuck, man, how has it been a year? i miss you like fuck ricky ",netral
I hear everyone talk about how great twitter is and how you can follow so many cool things. I just don't know how ,netral
The ruins! God i love movie channels ,keluhan
Is not going to the Twins game as originally planned  #fb,netral
Thundering Outside !!! I miss the monsoon rain... ,netral
My damn private swim lesson never showed up  (but secretly I'm pretty happy cuz I'm tired!) LOL,netral
was watching MTV Awards and was horrible !!! So  disappointed ,netral
"Just up, Feeling illl ",netral
@Woahitssarah that makes me unbelievably sad that the answer to that question on tumblr was yes  like.. so sad.,netral
"@karubah should be , but not for me though, ",netral
So effing tired.  - So effing tired.  http://bit.ly/4kv8wK,netral
"again, my eyes are hurting ",netral
missing track season.... ,netral
My Cat-A-Pult just broke! ,netral
"poor me my life in 4 words  not Tweet stats) : work,eating,sleeping partying &gt;when I can   .... well well well...",netral
"Must get ET porn off the top of my twitter feed. ANYWAY, I just played 2 sims through college in like...a few hours. Yes i used a hack ",netral
my god. Might have bitten off a bit more than I can chew with the mootools intellisense - taking agesssss and its so nice outside ,netral
My last ten followers have been marketing spammers ,netral
study...exams ,netral
"@flukewoman :o( That's not good hun.  I ticketyboo today, sorry to hear you're not ",netral
exhausted ,netral
taking care of sick children ,netral
I want to go home ,netral
looooooonnnng day ahead...i better get a new job from doing all this frigging work ,netral
"@sizzler_chetan Morning pal, glad that you got your Twitter account back. ",keluhan
@Jayrbrklyn what house warming gift?? man i missed my flight  my kick been dead all day,netral
2mrw is gonna suck...i like my job but sundays r always dead  -Sick Inside-,netral
"@FlissTee I was like that too: used to talk to everything and everybody. Then things changed.  Anyways, what are you up to today?",netral
07:35am here. Waiting for @garyphayes to make coffee *hint hint* Oh wait... only one of us can log onto 'net at a time. ,netral
feels a lil better i kinda saved a dying mousie... from getn hit by a car but idk wut to do bout the posion it ate ,netral
@Akelee yesss sometimes I wish that we didnt have to wear clothes...but I do have to think realistically  lol,netral
@zjelektra the news...  the pronounciation...,netral
i want a volcano taco soooo bad right now ,netral
a good day starts with...tax law ,netral
@ReneSymonds canny see the video due to copyright restrictions ,netral
aww  I want tim-tams!,netral
OMG how I hate #FollowFriday and the spam it brings so so so much. ,netral
Trying on the new 'dave' work shirt.....and it's too small.     Big fattie.,netral
going to watch Marley and Me before I go to bed. School 2moro. Yay!  Hopefully Swine Flu will close school till summer starts!,netral
my ipod will miss vegas... it randomly selected http://tinyurl.com/64ompm for this AM's run on the strip ,netral
@MiizLushious cop me some ,netral
"@popjustice haha, I wish I knew! I can't figure it out. ",netral
"@damn_que_mala I checked the store locator, its says there are none by Chicago ",netral
has a meeting at 7.30am tomorrow ,netral
"@MetHome Aww, I would love to vote!  Somehow, the link is broken ",netral
@TOYINK TRUST IT WOULD B THE BEST U HAD SO FAR. HANDS DOWN! PROMISE  ,keluhan
started the morning off just great! got a speading ticket! ,netral
@alcarlton looks like I'll have the usual (1) suitcase full of shoes - sorry  and the other for clothes,netral
@xmeandmrjonesx yeh and vise versa  - r u going to a warm up?!! You going to IOW the Thursday or Friday?! x,keluhan
"Perhaps the answers to all my questions, lie in the deep waves of the ocean. Beach trip anyone!? ",keluhan
hello all can anyone tell me were the sun has gone i now ilive in ireland but hey  we need sun to we only have a summer a few days a year ,netral
well my day off is over so it's off to bed for my regulation five hours sleep before work ,netral
is hoping this is not flu. ,netral
"@SaheliDatta Seems there are at least two accounts of axes.  CNN interview, and someone online. I'll believe it. Sad.  http://bit.ly/FoNhd",netral
"@rachybabeee hehe, don't worry i'm crying now ",keluhan
Warning to twhirl users.  Don't hit Ctrl-X. It clears your stream/history in twirhl. ,netral
@KingsOfLeon_Grl thank you ,keluhan
Meet me on Thames st I'll take you out though I'm hardly worth your time. Ffkkkk atl seems way too long ago now ,netral
@BretiaShea @abcarroll @Ashonte @3nigmatic3nigma  i miss you guysss. hahaa everyone is there and i'm herree... ,netral
"is up at KidsQuest, but he's not running on all cylinders  prayers would be nice.",netral
"@iEllie Ah, damn. Wishing my iPod touch had Bluetooth. Why didn't they add it to the first gen in the first place? ",netral
In pain  sucks,netral
@NJHockeyMom : they are the worst team in baseball. ,netral
"@Freiyja  Shoot! They always seem to play &quot;Fur Elise&quot; whenever I hear them. At my gramma's, anyway.",netral
"I need $67 for Bob Dylan in Syracuse...pay check, come soon ",netral
@evepek haha.. somewhere near.. not many days of leave to clear!  going to bangkok and probably beijing end year... where have u been??,netral
@huma_rashid Oh dear. Will keep your family in my prayers. So terrible. ,netral
@dannygokey Is it true that u are going on DWTS?! what about your music? ,netral
ohhh mann just paid 65 quid credit card bill !! darn it im so skint now !!!!! teaches me to make late payment ,netral
get it in tuesdays ,netral
cant sleep!  im in so much pain! damn this sucks!,netral
The espresso machine is gone! I officially have nothing left to live for at work ,netral
"exams are annoying.I hate revising...german is disgusting! english/drama was good, music should also be fine. Im off to make tea  x",keluhan
I wish her attitude would change. It's horrible. We may be related but.. shes just different. ,netral
Ergh I feel like crap...I'm so sorry ,netral
Went shopping today. Love the new shoes and bag! &lt;3 Photos at my livejournal ,keluhan
"@mitchelmusso I can't call you  (i'm from argentina), but i'm sure that it will be awesome!",netral
@miszsarahz lol but lindsey wasnt a part of the 'gang' in high school  haha. ah well  its not gonna be the same next season la ,netral
"Overall I am frustrated. Headache, very sore ankle ",netral
@LNTweet Beatles! Though I'm partial to Elvis ,keluhan
@heiki1 Argh! I'm so sorry to hear that. ,netral
freezing my a*s off.... ,netral
#neda i just caught up with the news on iran from yesterday and now i'm sad ,netral
wants to parle francais. ,netral
I'm sooo sleepy today  I blame iPhone update &amp; Twitter!,netral
"forgot to set my alarm for this morning. had a terrible dream about an airborne zombie virus, woke up half hr late ",netral
Taylor Swift is the greatest rolemodel and singer ever!!!!!!!!! ,keluhan
@iliveforthis ,netral
@Savfortomorrow I thought I was doing pretty good; I guess not. Bummer. ,netral
"@Cadistra Anytime.  I play DPS (unholy or blood, depending on mood), so I'm a pretty good resource.",keluhan
I'm sorry about your tailbone Leanna Dee  Just finished watching a nice movie - Bottle Shock. Thanks Stuffy for the recommendation.,netral
I think that not having sex sucks. ,netral
@mixxstina  sorry to hear that. If there is anything I can do just let me know...,netral
missing someone...  PS: the weather sucks..,netral
@unholyhole poor baby. ,netral
"tweet tweet saw Hurley merchandise at Stoked, Inc. in Mall of Asia...but why does it have to be so damn expensive! ",netral
@lashlady i just know i have to know it  its kind of fml'in my future right now. lets just go into business. get rich and live in malibu,netral
Green night!  Woo that was rockin! But we got sprayed  But it's okay. We met a hot guy. (pedo?),netral
@joeey_ lolll go ferr it  did u already?,netral
sad 4 kate  but can't wait 2 watch real housewives reunion,netral
With my twin.Couldn't find the People magazine with Demi&amp;Selena ,netral
"@CanadasMichelle ooh sorry I got confused, not sure who you were referring to, sorry  lol",netral
I think the CSS isn't loading for me in twitter. ,netral
"Went 2 a party 2day, had 2 dress up as Olivia the pig(kids tv show)also got no dinner cos mum made it way 2 hot and the tofu was weird ",netral
Last time walking on the beach after work for a while  gonna miss that!,netral
"please, stop the #Susan Boyle topic already !  cant stand reading stuff about her everytime! i cant escape lady gaga and susan...(U)",netral
readding a article on facebook .. My best friend Ian is going to move to Boston ,netral
gotta stop thinking they're watching me. its getting kinda annoying. i dont no how i will stop it though ,netral
I think I broke my toe! Damn. Sent my sister's to get some tape so I can walk back 2 the car. ,netral
"@SarahStewart me too!  I don't even know who won, how bad is that.",netral
Steam Punlk fashion show at Anime North and for the first year since TorCon we aren't back til @Anticipationsf &amp; missed it ,netral
@MsDi3verse what if you are allergic to walmarts ,netral
wish there wasn't any classes tom. ... damn swine flu... ,netral
"Only 2,790 words to go! cumon ",keluhan
"MORNING!! How is everyone today? Sunny here in Sussex. Sunnier still in Croatia, where I'll be tomorrow  But no tweet for a week ",netral
@innocent_kitty i bought a bubble machine yesterday ,keluhan
So close to switching back to international relations for school.  I smell double major!  Or 20 years of college  g'nite guys...,netral
"Aghh,the day started off crappy,unorganised,then The Bitch is sucking up 2 me,i'm not enjoying my Thursday  !",netral
http://twitpic.com/7ia78 - Preview of the preview  (via @MuscleNerd),keluhan
Yeah but i can't stop  or i'd come see you in a heartbeat.,netral
"@escentz Holy shit, I'm scared of needles.. ",netral
I'm not doin very well...very rough night ,netral
i have no nice clothes to wear  FAIL,netral
britany fuck video's are following me again GRRR.  &gt;,netral
@Tumultuous why didn't I see you!?  or did I and now I've forgotten? oh well. happy birthday!,netral
I wanna be in love ,netral
@bradiewebbstack something to do with powers...but that show scaresthe shot out of me bradie ,netral
http://twitpic.com/6tlo5 - but this pic isn't so good ,netral
@ladyinurdreamz dude!!! wtf!! I text you this morning so that you can take care of me! so uncool..... it's confirmed... you hate me ,netral
"@SamanthaHunter I hear you. On vacation this week and it's supposed to rain every day.  At least I have my books, LOL",netral
Chris and I have been up for over an hour and a half while the rest of the family sleeps. Yay Pacific time! ,netral
@aussie_matelc lol i love those jokes... I can't remember anymore ,netral
@pcdmelodyt http://twitpic.com/6tidl - so cuuute! get well soon baby doll  love ya! xoxo,keluhan
wondering how hot the office will get today ,netral
"@letsgetwasted miss you marcia bum, we hardly speak these days ! ",netral
Why am I hungover...I wasn't even that drunk...uggggghhh and I have an exam tomorrow ,netral
@Kittycat01 no. Sulking now ,netral
"I feel so old...my mom is meeting my brother's PROM date...time surely has flew by, niggas bout to be seniors out here ",keluhan
@shanellelee @jbairy i think the chances are good that nora will be at twilight night ,keluhan
"I didn't ever really hang out with Erin much, but now that she's leaving I realize I totally should have!  ",netral
@debbieseraphina Wish I knew.. It's too complicated for me. Sorry ,netral
"@ohhcrapitstim oh well, if you ever go on wi-fi on mario kart. Just @reply me and ill join you. ",keluhan
@TheRealNoemad uhm really its overcast and chilly ,netral
http://twitpic.com/67x8k - WITH MY FRIENDS WERE IN OUR WORK ,netral
"having an awesome time @KeithBond,  thanks. Shame to be missing BB, heading to Canada next week so can't swing by @swifty7  next time!",netral
and yet more rain here in NJ.  Why?! ,netral
Reading about other people getting tstorms right now is depressing. 98 degrees here w/ no chance of rain for at least a week. ,netral
-- don't want to do all the housework tonight! ,netral
@greeksarah Vodka keeps doing that falling into glasses never found why and how! ,keluhan
@rmphotography Wasn't she? That is as close as momma would let me get though ,netral
Relay was pretty awesome!! ,keluhan
